Unique_ID,Country,Year,Date,Time,Location,Acc_Type,Colli_Type,Acc_Detail,CauseDetai,Assistance,Offence,Damage,HumanEleme,IceCondit,CrewIceTra,Pollution,Pollu_m3,Pollu_t,Pollu_Type,RespAction,Cargo_Type,Ship1_Name,Sh1_Categ,Sh1_Type,Sh1_Hull,Sh1Size_gt,Sh1Sizedwt,Sh1Draug_m,Cause_Sh1,Pilot_Sh1,Ship2_Name,Sh2_Categ,Sh2_Type,Sh2_Hull,Sh2Size_gt,Sh2Sizedwt,Sh2Draug_m,Cause_Sh2,Pilot_Sh2,Add_Info,Latitude,Longitude,source
2022_0537,Germany,2022.0,2022-09-30,3:20:00 AM,Port,Contact,with object,,,Not provided,,,Human action,,,No,0.0,0,,,,,Container,,Double hull,12514,,7-9m,Human action,Yes,,,,,,,,,,,54.36465,10.14465,EMSA
2022_0538,Sweden,2022.0,2022-09-30,10:10:00 AM,Sea,Other,,,,Provided,,,,,,No,0.0,0,,,,,Passenger,,,125,,,,,,,,,,,,,,,59.335,18.158333,EMSA
2022_0539,Estonia,2022.0,2022-10-02,5:18:00 PM,Port,Other,,,,Not provided,,No damage,,,,No,0.0,0,,No action,,,Tanker,,Single hull,874,,<7m,,,,,,,,,,,,,59.462833,24.716667,EMSA
2022_0541,Germany,2022.0,2022-10-02,10:20:00 PM,Port,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Tanker,,Double hull,3691,,<7m,System/ equipment failure,Yes,,,,,,,,,,,54.36115,9.865383,EMSA
2022_0542,Sweden,2022.0,2022-10-03,3:45:00 AM,Sea,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Cargo,,,317,,,,Yes,,,,,,,,,,,57.686667,11.866667,EMSA
2022_0543,Poland,2022.0,2022-10-04,9:20:00 PM,Port,Other,,,,Not provided,,,,,,Yes,0.0,7,cargo,,,,Tanker,,,47984,,,,,,,,,,,,,,,54.406817,18.716633,EMSA
2022_0544,Poland,2022.0,2022-10-05,11:36:00 PM,Port,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Cargo,,,0,,,,,,,,,,,,,,,54.465,18.656667,EMSA
2022_0545,Sweden,2022.0,2022-10-05,7:07:00 PM,Port,Contact,with object,,,Not provided,,,,,,No,0.0,0,,,,,Cargo,,,4102,,<7m,,Yes,,,,,,,,,,,59.303333,18.078333,EMSA
2022_0548,Sweden,2022.0,2022-10-08,12:00:00 PM,Port,Collision,with vessel,,,Not provided,,,,,,No,0.0,0,,,,,Other,,Single hull,270,,<7m,,,,Cargo,,,6569,,7-9m,,Yes,,62.408333,17.393333,EMSA
2022_0549,Sweden,2022.0,2022-10-09,3:07:00 AM,Port,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Rorocargo,,Single hull,59835,,11-13m,,Yes,,,,,,,,,,,57.673333,11.803333,EMSA
2022_0551,Lithuania,2022.0,2022-10-10,7:00:00 PM,Port,Other,,,,Provided,,No damage,System/ equipment failure,,,,0.0,0,,,,,Cargo,,,14505,,9-11m,System/ equipment failure,,,,,,,,,,,,55.686667,21.135,EMSA
2022_0552,Malta,2022.0,2022-10-10,6:30:00 PM,Sea,Other,,,,Provided,,Material damage - Affecting performance or operational characteristics of the ship,,,,No,0.0,0,,,,,Container,,Double bottom,8971,,<7m,,No,,,,,,,,,,,59.6265,20.374167,EMSA
2022_0554,Netherlands,2022.0,2022-10-13,2:43:00 AM,Sea,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Cargo,,Single hull,2868,,<7m,,,,,,,,,,,,,59.643333,24.365,EMSA
2022_0557,Lithuania,2022.0,2022-10-18,12:45:00 AM,Port,Contact,with object,,,Not provided,,No damage,,,,,0.0,0,,,,,Tanker,,Double hull,14402,,9-11m,,,,,,,,,,,,,55.723333,21.101667,EMSA
2022_0559,Denmark,2022.0,2022-10-19,11:10:00 AM,Port,Grounding,,,,Not provided,,Minor damage (less than material damage),,,,No,0.0,0,,,,,Cargo,,,1801,,<7m,,No,,,,,,,,,,,54.825,11.021667,EMSA
2022_0560,Cyprus,2022.0,2022-10-19,2:00:00 PM,Sea,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Cargo,,,2999,,<7m,,,,,,,,,,,,,56.139433,11.50895,EMSA
2022_0562,Germany,2022.0,2022-10-23,4:48:00 PM,Sea,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Tanker,,Double hull,29531,,13-15m,System/ equipment failure,,,,,,,,,,,,54.425,11.781667,EMSA
2022_0564,Netherlands,2022.0,2022-10-23,6:23:00 AM,Sea,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Cargo,,Single hull,5425,,7-9m,,,,,,,,,,,,,59.983333,26.0,EMSA
2022_0565,Denmark,2022.0,2022-10-24,11:58:00 AM,Port,Grounding,,,,Not provided,,No damage,,,,No,0.0,0,,,,,Cargo,,,1843,,<7m,,No,,,,,,,,,,,56.554167,10.237333,EMSA
2022_0568,Sweden,2022.0,2022-10-25,4:10:00 AM,Sea,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Cargo,,Double hull,2461,,<7m,,,,,,,,,,,,,56.663333,12.375,EMSA
2022_0569,Germany,2022.0,2022-10-26,1:00:00 PM,Port,Contact,with object,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Container,,,3999,,<7m,System/ equipment failure,Yes,,,,,,,,,,,54.366217,10.14175,EMSA
2022_0570,Germany,2022.0,2022-10-26,7:40:00 PM,Port,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Tanker,,Double hull,11259,,9-11m,System/ equipment failure,No,,,,,,,,,,,54.36075,10.032233,EMSA
2022_0571,Germany,2022.0,2022-10-26,4:40:00 PM,Port,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Passenger,,Single hull,15187,,<7m,System/ equipment failure,,,,,,,,,,,,54.502617,11.228083,EMSA
2022_0572,Portugal,2022.0,2022-10-26,7:19:00 PM,Sea,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Cargo,,Single hull,5232,,<7m,,No,,,,,,,,,,,55.378333,14.455,EMSA
2022_0574,Germany,2022.0,2022-10-27,11:51:00 PM,Port,Grounding,,,,Not provided,,,Human action,,,No,0.0,0,,,,,Container,,,3999,,<7m,Human action,No,,,,,,,,,,,55.545833,9.771333,EMSA
2022_0575,Denmark,2022.0,2022-10-28,1:01:00 AM,Port,Grounding,,,,Not provided,,No damage,,,,No,0.0,0,,,,,Container,,,3999,,<7m,,No,,,,,,,,,,,55.545833,9.771333,EMSA
2022_0576,Germany,2022.0,2022-10-28,6:30:00 AM,Sea,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Tanker,,Double hull,4703,,<7m,System/ equipment failure,,,,,,,,,,,,54.568333,10.338333,EMSA
2022_0577,Sweden,2022.0,2022-10-28,6:57:00 PM,Sea,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Passenger,,Single hull,44245,,<7m,,,,,,,,,,,,,55.166667,12.906667,EMSA
2022_0579,Denmark,2022.0,2022-10-31,9:30:00 AM,Port,Contact,with object,,,Not provided,,Material damage - Affecting structural integrity of the ship,,,,No,0.0,0,,,,,Passenger,,,4630,,<7m,,No,,,,,,,,,,,55.6764,11.089117,EMSA
2022_0580,Lithuania,2022.0,2022-10-31,6:57:00 AM,Port,Collision,with vessel,,,Not provided,,Minor damage (less than material damage); No damage,,,,,0.0,0,,,,,Other,,Single hull,274,,<7m,,,,Other,,Single hull,293,,<7m,,,,55.723333,21.098333,EMSA
2022_0581,Sweden,2022.0,2022-10-31,2:20:00 AM,Port,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Cargo,,Double hull,2461,,<7m,,Yes,,,,,,,,,,,59.196667,17.631667,EMSA
2022_0583,Poland,2022.0,2022-11-02,3:30:00 AM,Port,Other,,,,Provided,,,,,,No,0.0,0,,,,,Container,,,0,,,,,,,,,,,,,,,54.6175,18.941833,EMSA
2022_0585,Denmark,2022.0,2022-11-05,6:18:00 PM,Port,Other,,,,Not provided,,No damage,,,,No,0.0,0,,,,,Passenger,,,475,,<7m,,No,,,,,,,,,,,55.958333,11.841667,EMSA
2022_0586,Germany,2022.0,2022-11-05,1:20:00 AM,Sea,Collision,with vessel,,,Not provided,,,Human action,,,No,0.0,0,,,,,Tanker,,Single hull,5831,,7-9m,,,,Tanker,,Double hull,11534,,9-11m,Human action,,,54.583333,11.316667,EMSA
2022_0592,Sweden,2022.0,2022-11-09,6:24:00 PM,Port,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Passenger,,,122,,<7m,,,,,,,,,,,,,59.324,18.094433,EMSA
2022_0593,Sweden,2022.0,2022-11-09,1:10:00 PM,Port,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Tanker,,Double hull,5803,,<7m,,Yes,,,,,,,,,,,65.22985,21.633533,EMSA
2022_0595,Sweden,2022.0,2022-11-10,6:00:00 AM,Port,Contact,with object,,,Not provided,,Minor damage (less than material damage),,,,No,0.0,0,,,,,Container,,Double hull,30567,,9-11m,,Yes,,,,,,,,,,,58.621083,16.2486,EMSA
2022_0596,Denmark,2022.0,2022-11-11,5:43:00 AM,Port,Grounding,,,,Not provided,,No damage,,,,No,0.0,0,,,,,Passenger,,,986,,<7m,,No,,,,,,,,,,,55.071667,10.235,EMSA
2022_0597,Germany,2022.0,2022-11-11,11:15:00 AM,Port,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Other,,Single hull,305,,,System/ equipment failure,,,,,,,,,,,,54.166667,12.116667,EMSA
2022_0598,Sweden,2022.0,2022-11-11,2:18:00 PM,Port,Fire or explosion,,,,Provided,,,,,,No,0.0,0,,,,,Passenger,,Single hull,58376,,7-9m,,,,,,,,,,,,,59.35045,18.1116,EMSA
2022_0599,Denmark,2022.0,2022-11-12,12:30:00 AM,Port,Contact,with object,,,Not provided,,Minor damage (less than material damage),,,,No,0.0,0,,,,,Fishing,,,"33,4",,<7m,,No,,,,,,,,,,,55.48,11.055,EMSA
2022_0600,Germany,2022.0,2022-11-12,2:47:00 PM,Port,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Fishing,,,0,,,System/ equipment failure,,,,,,,,,,,,54.184167,12.0901,EMSA
2022_0601,Germany,2022.0,2022-11-12,8:33:00 AM,Sea,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Cargo,,,2818,,<7m,System/ equipment failure,Yes,,,,,,,,,,,54.365,10.165,EMSA
2022_0602,Sweden,2022.0,2022-11-13,2:17:00 PM,Sea,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Cargo,,,3164,,<7m,,Yes,,,,,,,,,,,60.158333,18.571667,EMSA
2022_0603,Denmark,2022.0,2022-11-14,8:00:00 AM,Port,Other,,,,Provided,,Minor damage (less than material damage),Unknown,,,No,0.0,0,,,,,Service,,Single hull,131,,<7m,Unknown,n/a,,,,,,,,,,,54.651683,11.352183,EMSA
2022_0604,Denmark,2022.0,2022-11-14,5:30:00 PM,Port,Contact,with object,,,Not provided,,Material damage - Affecting structural integrity of the ship,,,,No,0.0,0,,,,,Passenger,,Single hull,10500,,<7m,,No,,,,,,,,,,,55.973633,11.3,EMSA
2022_0609,Denmark,2022.0,2022-11-16,6:45:00 AM,Port,Contact,with object,,,Not provided,,Material damage - Affecting structural integrity of the ship,,,,No,0.0,0,,,,,Passenger,,,986,,<7m,,No,,,,,,,,,,,54.941667,10.258333,EMSA
2022_0610,Germany,2022.0,2022-11-16,6:10:00 AM,Port,Contact,with object,,,Not provided,,,Other agent or vessel,,,No,0.0,0,,,,,Service,,,151,,<7m,Other agent or vessel,,,,,,,,,,,,54.5134,13.646567,EMSA
2022_0611,Germany,2022.0,2022-11-16,9:01:00 AM,Port,Contact,with object,,,Provided,,,,,,No,0.0,0,,,,,Cargo,,,2997,,<7m,,Yes,,,,,,,,,,,54.336667,9.743333,EMSA
2022_0612,Sweden,2022.0,2022-11-16,8:18:00 AM,Port,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Passenger,,Single hull,11046,,<7m,,,,,,,,,,,,,56.0331,12.616717,EMSA
2022_0613,Sweden,2022.0,2022-11-16,7:00:00 AM,Port,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Cargo,,,2995,,<7m,,Yes,,,,,,,,,,,60.936667,17.153333,EMSA
2022_0614,Portugal,2022.0,2022-11-16,4:43:00 AM,Sea,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Tanker,,Double hull,7903,,7-9m,,No,,,,,,,,,,,58.651667,17.7525,EMSA
2022_0615,Germany,2022.0,2022-11-17,9:22:00 PM,Sea,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Cargo,,,14406,,9-11m,System/ equipment failure,,,,,,,,,,,,54.578333,11.275,EMSA
2022_0617,Lithuania,2022.0,2022-11-18,2:30:00 PM,Port,Other,,,,Provided,,,System/ equipment failure,,,No,0.0,0,,,,,Cargo,,,0,,,System/ equipment failure,No,,,,,,,,,,,55.723333,21.1,EMSA
2022_0618,Estonia,2022.0,2022-11-18,6:30:00 PM,Port,Other,,,,Not provided,,Minor damage (less than material damage),,,,No,0.0,0,,,,,Cargo,,,36311,,13-15m,,,,,,,,,,,,,59.504017,24.9972,EMSA
2022_0619,Estonia,2022.0,2022-11-18,11:54:00 PM,Sea,Other,,,,Not provided,,No damage,,,,No,0.0,0,,,,,Tanker,,Double hull,30068,,13-15m,,,,,,,,,,,,,59.48485,24.478117,EMSA
2022_0620,Sweden,2022.0,2022-11-18,10:42:00 AM,Port,Fire or explosion,,,,Provided,,Minor damage (less than material damage),,,,No,0.0,0,,,,,Passenger,,,132,,,,,,,,,,,,,,,57.935,11.576667,EMSA
2022_0621,Estonia,2022.0,2022-11-19,6:30:00 AM,Sea,Other,,,,Not provided,,No damage,,,,No,0.0,0,,,,,Cargo,,,30422,,11-13m,,,,,,,,,,,,,59.8695,26.036667,EMSA
2022_0622,Germany,2022.0,2022-11-19,6:05:00 PM,Sea,Collision,with vessel,,,Not provided,,,Human action,,,No,0.0,0,,,,,Cargo,,,3954,,<7m,Human action,No,,Rorocargo,,Single hull,18265,,<7m,,No,,54.415,12.128333,EMSA
2022_0625,Germany,2022.0,2022-11-21,9:50:00 PM,Sea,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Tanker,,Double hull,63532,,>15m,System/ equipment failure,,,,,,,,,,,,54.886667,13.331667,EMSA
2022_0626,Sweden,2022.0,2022-11-21,6:50:00 AM,Sea,Grounding,,,,Not provided,,,,,,No,0.0,0,,,,,Passenger,,,36,,,,,,,,,,,,,,,59.626667,18.988333,EMSA
2022_0627,Portugal,2022.0,2022-11-21,11:00:00 AM,Sea,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Container,,Double hull,10585,,7-9m,,,,,,,,,,,,,54.65775,19.110717,EMSA
2022_0628,Portugal,2022.0,2022-11-22,7:48:00 AM,Sea,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Rorocargo,,Double hull,10471,,<7m,,,,,,,,,,,,,60.019333,19.3715,EMSA
2022_0631,Cyprus,2022.0,2022-11-26,7:45:00 AM,Port,Other,,,,Not provided,,Material damage - Affecting performance or operational characteristics of the ship,,,,No,0.0,0,,,,,Cargo,,,2991,,<7m,,Yes,,,,,,,,,,,54.377767,18.644383,EMSA
2022_0633,Germany,2022.0,2022-11-28,4:34:00 AM,Sea,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Rorocargo,,Double hull,25586,,7-9m,System/ equipment failure,n/a,,,,,,,,,,,54.1029,11.10305,EMSA
2022_0634,Sweden,2022.0,2022-11-28,12:14:00 PM,Port,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Passenger,,,4511,,<7m,,,,,,,,,,,,,56.038333,12.671667,EMSA
2022_0636,Germany,2022.0,2022-11-30,4:40:00 AM,Port,Contact,with object,,,Provided,,,Human action,,,No,0.0,0,,,,,Other,,,3360,,<7m,Human action,Yes,,,,,,,,,,,54.368633,10.122483,EMSA
2022_0639,Netherlands,2022.0,2022-12-02,8:09:00 AM,Port,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Cargo,,,18321,,9-11m,,,,,,,,,,,,,55.724783,21.095467,EMSA
2022_0640,Sweden,2022.0,2022-12-04,2:15:00 PM,Sea,Grounding,,,,Not provided,,,,,,No,0.0,0,,,,,Passenger,,,187,,<7m,,,,,,,,,,,,,57.655917,11.829767,EMSA
2022_0645,Denmark,2022.0,2022-12-08,9:15:00 AM,Sea,Other,,,,Not provided,,No damage,,,,No,0.0,0,,,,,Passenger,,,18009,,<7m,,No,,,,,,,,,,,54.816667,14.283333,EMSA
2022_0646,Denmark,2022.0,2022-12-08,1:45:00 PM,Port,Other,,,,Not provided,,Material damage - Affecting performance or operational characteristics of the ship,,,,No,0.0,0,,,,,Passenger,,,491,,<7m,,No,,,,,,,,,,,56.68735,8.236317,EMSA
2022_0648,Portugal,2022.0,2022-12-09,6:36:00 AM,Port,Other,,,,Provided,,Minor damage (less than material damage),,,,No,0.0,0,,,,,Rorocargo,,Double hull,10471,,<7m,,,,,,,,,,,,,61.121833,21.423833,EMSA
2022_0651,Germany,2022.0,2022-12-10,8:40:00 PM,Sea,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Cargo,,Double hull,2876,,<7m,System/ equipment failure,No,,,,,,,,,,,54.881667,13.721667,EMSA
2022_0652,Poland,2022.0,2022-12-11,1:49:00 PM,Port,Fire or explosion,,,,Not provided,,,,,,No,0.0,0,,,,,Fishing,,,0,,,,,,,,,,,,,,,54.60375,18.800783,EMSA
2022_0654,Germany,2022.0,2022-12-13,12:40:00 AM,Port,Other,,,,Not provided,,,Human action,,,No,0.0,0,,,,,Cargo,,,9003,,7-9m,Human action,Yes,,,,,,,,,,,54.3659,10.141117,EMSA
2022_0655,Denmark,2022.0,2022-12-14,12:00:00 PM,Port,Grounding,,,,Not provided,,Material damage - Affecting performance or operational characteristics of the ship,,,,No,0.0,0,,,,,Service,,,104,,<7m,,No,,,,,,,,,,,54.9815,11.870283,EMSA
2022_0656,Netherlands,2022.0,2022-12-14,2:00:00 PM,Sea,Other,,,,Provided,,,,,,,0.0,0,,,,,Cargo,,,6749,,7-9m,,,,,,,,,,,,,56.0,20.45,EMSA
2022_0657,Sweden,2022.0,2022-12-14,11:55:00 PM,Port,Grounding,,,,Not provided,,,,,,No,0.0,0,,,,,Passenger,,Single hull,32447,,<7m,,,,,,,,,,,,,57.636667,18.28,EMSA
2022_0658,Denmark,2022.0,2022-12-15,3:40:00 AM,Port,Grounding,,,,Not provided,,No damage,,,,No,0.0,0,,,,,Cargo,,,1371,,<7m,,No,,,,,,,,,,,55.816667,10.516667,EMSA
2022_0659,Estonia,2022.0,2022-12-15,4:13:00 PM,Port,Fire or explosion,,,,Provided,,Minor damage (less than material damage),,,,No,0.0,0,,No action,,,Cargo,,,43846,,,,,,,,,,,,,,,59.495033,24.95895,EMSA
2022_0660,Poland,2022.0,2022-12-16,12:00:00 PM,Port,Contact,with object,,,Not provided,,,,,,No,0.0,0,,,,,Rorocargo,,,0,,,,,,,,,,,,,,,54.543333,18.511667,EMSA
2022_0662,Poland,2022.0,2022-12-18,2:35:00 PM,Port,Other,,,,Provided,,,,,,No,0.0,0,,,,,Other,,,0,,,,,,,,,,,,,,,54.437267,16.383317,EMSA
2022_0663,Sweden,2022.0,2022-12-18,11:11:00 AM,Port,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Passenger,,Single hull,48915,,<7m,,,,,,,,,,,,,59.348333,18.118333,EMSA
2022_0664,Germany,2022.0,2022-12-19,5:50:00 PM,Port,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Cargo,,,2190,,<7m,System/ equipment failure,Yes,,,,,,,,,,,54.366167,10.141417,EMSA
2022_0665,Germany,2022.0,2022-12-19,5:40:00 PM,Sea,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Cargo,,,2119,,<7m,System/ equipment failure,No,,,,,,,,,,,54.39,12.063333,EMSA
2022_0666,Germany,2022.0,2022-12-20,10:13:00 PM,Port,Contact,with object,,,Not provided,,,Human action,,,No,0.0,0,,,,,Cargo,,,12838,,9-11m,Human action,Yes,,,,,,,,,,,54.36555,10.143867,EMSA
2022_0667,Poland,2022.0,2022-12-20,11:00:00 PM,Sea,Contact,with object,,,Not provided,,,,,,No,0.0,0,,,,,Cargo,,,2818,,,,,,,,,,,,,,,56.028333,12.646667,EMSA
2022_0672,Sweden,2022.0,2022-12-23,5:32:00 AM,Sea,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Cargo,,Double hull,4967,,7-9m,,Yes,,,,,,,,,,,62.344833,17.431167,EMSA
2022_0673,Germany,2022.0,2022-12-25,5:35:00 AM,Port,Other,,,,Provided,,,System/ equipment failure,,,No,0.0,0,,,,,Cargo,,,2999,,<7m,System/ equipment failure,Yes,,,,,,,,,,,54.179617,12.094067,EMSA
2023_0001,Denmark,2023.0,2023-01-01,11:10:00 PM,Port,Contact,with object,,,Not provided,,Minor damage (less than material damage),,,,No,0.0,0,,,,,Cargo,,,4071,,<7m,,No,,,,,,,,,,,55.96,11.84,EMSA
2023_0002,Denmark,2023.0,2023-01-04,7:50:00 AM,Port,Contact,with object,,,Not provided,,Material damage - Affecting structural integrity of the ship,,,,No,0.0,0,,,,,Service,,,135,,<7m,,No,,,,,,,,,,,54.969667,11.870833,EMSA
2023_0006,Germany,2023.0,2023-01-08,6:55:00 PM,Port,Other,,,,Not provided,,,Human action,,,No,0.0,0,,,,,Cargo,,,1898,,<7m,Human action,Yes,,,,,,,,,,,54.36575,10.141167,EMSA
2023_0007,Portugal,2023.0,2023-01-08,1:46:00 AM,Sea,Other,,,,Not provided,,No damage,,,,No,0.0,0,,,,,Cargo,,Single hull,5257,,<7m,,,,,,,,,,,,,65.074667,24.208833,EMSA
2023_0009,Portugal,2023.0,2023-01-09,9:00:00 AM,Sea,Other,,,,Provided,,No damage,,,,No,0.0,0,,,,,Cargo,,Double hull,4211,,<7m,,,,,,,,,,,,,63.238333,18.915,EMSA
2023_0011,Denmark,2023.0,2023-01-11,3:45:00 PM,Port,Other,,,,Not provided,,No damage,,,,No,0.0,0,,,,,Service,,,"1,3",,<7m,,No,,,,,,,,,,,54.966667,11.866667,EMSA
2023_0012,Germany,2023.0,2023-01-11,12:30:00 PM,Sea,Other,,,,Not provided,,,Other agent or vessel,,,No,0.0,0,,,,,Cargo,,Double hull,2999,,<7m,Other agent or vessel,n/a,,,,,,,,,,,54.565,12.373333,EMSA
2023_0013,Netherlands,2023.0,2023-01-11,4:12:00 PM,Sea,Other,,,,Provided,,,,,,,0.0,0,,,,,Cargo,,,6142,,7-9m,,,,,,,,,,,,,59.503667,20.140833,EMSA
2023_0015,Sweden,2023.0,2023-01-11,3:28:00 PM,Sea,Grounding,,,,Not provided,,No damage,,,,No,0.0,0,,,,,Other,,,19,,,,,,,,,,,,,,,57.665,11.813333,EMSA
2023_0018,Germany,2023.0,2023-01-12,10:35:00 AM,Port,Collision,with vessel,,,Not provided,,Material damage - Affecting marine infrastructure or other ship; Material damage - Affecting marine infrastructure or other ship,Human action,,,No,0.0,0,,,,,Service,,,533,,<7m,Human action,No,,Cargo,,Double hull,2301,,<7m,,No,,54.3194,10.146333,EMSA
2023_0019,Denmark,2023.0,2023-01-13,3:28:00 PM,Port,Collision,with vessel,,,Not provided,,Minor damage (less than material damage); Minor damage (less than material damage),,,,No,0.0,0,,,,,Rorocargo,,,11530,,<7m,,No,,Service,,,6689,,7-9m,,n/a,,55.56,9.748333,EMSA
2023_0020,Sweden,2023.0,2023-01-14,3:28:00 PM,Sea,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Unknown,,,26,,,,,,,,,,,,,,,55.438333,14.418333,EMSA
2023_0022,Germany,2023.0,2023-01-14,12:01:00 AM,Sea,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Other,,,0,,,System/ equipment failure,No,,,,,,,,,,,54.763333,13.513333,EMSA
2023_0023,Germany,2023.0,2023-01-15,7:54:00 AM,Port,Contact,with object,,,Not provided,,,Human action,,,No,0.0,0,,,,,Cargo,,Double sides,3457,,<7m,Human action,Yes,,,,,,,,,,,54.369267,10.111517,EMSA
2023_0024,Germany,2023.0,2023-01-15,12:20:00 AM,Sea,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Rorocargo,,Single hull,33816,,7-9m,System/ equipment failure,No,,,,,,,,,,,54.201667,12.113333,EMSA
2023_0025,Cyprus,2023.0,2023-01-16,3:45:00 PM,Sea,Collision,with vessel,,,Not provided,,Material damage - Affecting performance or operational characteristics of the ship; Minor damage (less than material damage),,,,No,0.0,0,,,,,Tanker,,Double hull,11259,,9-11m,,,,Tanker,,Double hull,21605,,11-13m,,,,55.45,18.183333,EMSA
2023_0027,Lithuania,2023.0,2023-01-18,2:00:00 PM,Port,Other,,,,Provided,,No damage,System/ equipment failure,,,No,0.0,0,,,,,Tanker,,,0,,,System/ equipment failure,No,,,,,,,,,,,55.651667,21.156667,EMSA
2023_0028,Denmark,2023.0,2023-01-18,6:24:00 AM,Port,Grounding,,,,Provided,,Material damage - Affecting performance or operational characteristics of the ship,Human action,,,No,0.0,0,,,,,Service,,Single hull,131,,<7m,Human action,,,,,,,,,,,,57.7117,10.604883,EMSA
2023_0029,Germany,2023.0,2023-01-19,3:55:00 PM,Port,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Tanker,,Double hull,5366,,7-9m,System/ equipment failure,,,,,,,,,,,,54.16345,12.1029,EMSA
2023_0030,Sweden,2023.0,2023-01-19,4:55:00 PM,Port,Grounding,,,,Not provided,,,,,,No,0.0,0,,,,,Passenger,,,48,,,,,,,,,,,,,,,58.739583,17.868083,EMSA
2023_0034,Poland,2023.0,2023-01-21,11:30:00 AM,Port,Contact,with object,,,Not provided,,,,,,No,0.0,0,,,,,Passenger,,Single hull,25318,,<7m,,,,,,,,,,,,,54.4087,18.66165,EMSA
2023_0036,Netherlands,2023.0,2023-01-21,2:00:00 AM,Sea,Other,,,,Not provided,,,,,,No,0.0,0,,,,,Cargo,,,6749,,7-9m,,,,,,,,,,,,,61.174,21.221167,EMSA
2023_0037,Germany,2023.0,2023-01-22,12:55:00 AM,Port,Contact,with object,,,Not provided,,Material damage - Affecting marine infrastructure or other ship,Human action,,,No,0.0,0,,,,,Cargo,,Single hull,23448,,9-11m,Human action,Yes,,,,,,,,,,,54.364033,10.1493,EMSA
2023_0038,Denmark,2023.0,2023-01-23,8:58:00 AM,Sea,Grounding,,,,Not provided,,Material damage - Affecting structural integrity of the ship,,,,No,0.0,0,,,,,Cargo,,Single hull,2999,,<7m,,No,,,,,,,,,,,54.826667,11.020333,EMSA
2023_0039,Denmark,2023.0,2023-01-23,2:35:00 PM,Port,Grounding,,,,Not provided,,No damage,,,,No,0.0,0,,,,,Cargo,,,852,,<7m,,No,,,,,,,,,,,55.950567,11.98565,EMSA
2023_0040,Sweden,2023.0,2023-01-23,3:50:00 PM,Sea,Grounding,,,,Not provided,,,,,,No,0.0,0,,,,,Passenger,,,686,,<7m,,,,,,,,,,,,,59.293167,18.903333,EMSA
2023_0041,Germany,2023.0,2023-01-23,12:40:00 PM,Port,Contact,with object,,,Not provided,,,Human action,,,No,0.0,0,,,,,Rorocargo,,,9260,,<7m,Human action,Yes,,,,,,,,,,,54.151733,12.105767,EMSA
2023_0042,Germany,2023.0,2023-01-24,6:00:00 AM,Port,Other,,,,Not provided,,,System/ equipment failure,,,No,0.0,0,,,,,Passenger,,Single hull,26391,,<7m,System/ equipment failure,,,,,,,,,,,,54.149283,12.1018,EMSA
